"","code","name","name_ascii","id"
"3485","TN.06","Jundubah","Jundubah",2470085
"3486","TN.27","Bin ‘Arus","Bin 'Arus",2472477
"3487","TN.18","Banzart","Banzart",2472699
"3488","TN.17","Bajah","Bajah",2472770
"3489","TN.38","Ariana","Ariana",2473245
"3490","TN.03","Kairouan","Kairouan",2473451
"3491","TN.02","Al Qasrayn","Al Qasrayn",2473460
"3492","TN.16","Al Munastir","Al Munastir",2473495
"3493","TN.15","Al Mahdiyah","Al Mahdiyah",2473574
"3494","TN.14","Kef","Kef",2473637
"3495","TN.39","Manouba","Manouba",6201192
"3496","TO.03","Vava‘u","Vava`u",4032231
"3497","TO.02","Tongatapu","Tongatapu",4032279
"3498","TO.01","Ha‘apai","Ha`apai",4032637
"3499","TO.EU","<U+02BB>Eua","'Eua",7668021
"3500","TO.NI","Niuas","Niuas",7668055
"3501","TR.66","Yozgat","Yozgat",296560
"3502","TR.65","Van","Van",298113
"3503","TR.64","Usak","Usak",298298
"3504","TR.63","Sanliurfa","Sanliurfa",298332
"3505","TR.62","Tunceli","Tunceli",298845
"3506","TR.58","Sivas","Sivas",300617
"3507","TR.74","Siirt","Siirt",300821
"3508","TR.73","Nigde","Nigde",303826
"3509","TR.50","Nevsehir","Nevsehir",303830
"3510","TR.49","Mus","Mus",304041
"3511","TR.48","Mugla","Mugla",304183
"3512","TR.72","Mardin","Mardin",304794
"3513","TR.45","Manisa","Manisa",304825
"3514","TR.44","Malatya","Malatya",304919
"3515","TR.43","Kütahya","Kuetahya",305267
"3516","TR.71","Konya","Konya",306569
"3517","TR.40","Kirsehir","Kirsehir",307513
"3518","TR.38","Kayseri","Kayseri",308463
"3519","TR.46","Kahramanmaras","Kahramanmaras",310858
"3520","TR.35","Izmir","Izmir",311044
"3521","TR.33","Isparta","Isparta",311071
"3522","TR.32","Mersin","Mersin",311728
"3523","TR.31","Hatay","Hatay",312394
"3524","TR.70","Hakkâri","Hakkari",312888
"3525","TR.83","Gaziantep","Gaziantep",314829
"3526","TR.26","Eskisehir","Eskisehir",315201
"3527","TR.25","Erzurum","Erzurum",315367
"3528","TR.24","Erzincan","Erzincan",315372
"3529","TR.23","Elazig","Elazig",315807
"3530","TR.21","Diyarbakir","Diyarbakir",316540
"3531","TR.20","Denizli","Denizli",317106
"3532","TR.15","Burdur","Burdur",320390
"3533","TR.13","Bitlis","Bitlis",321022
"3534","TR.12","Bingöl","Bingoel",321079
"3535","TR.11","Bilecik","Bilecik",321122
"3536","TR.10","Balikesir","Balikesir",322164
"3537","TR.09","Aydin","Aydin",322819
"3538","TR.07","Antalya","Antalya",323776
"3539","TR.68","Ankara","Ankara",323784
"3540","TR.04","Agri","Agri",325163
"3541","TR.03","Afyonkarahisar","Afyonkarahisar",325302
"3542","TR.02","Adiyaman","Adiyaman",325329
"3543","TR.81","Adana","Adana",325361
"3544","TR.91","Osmaniye","Osmaniye",443183
"3545","TR.88","Igdir","Igdir",443184
"3546","TR.75","Aksaray","Aksaray",443185
"3547","TR.76","Batman","Batman",443186
"3548","TR.78","Karaman","Karaman",443187
"3549","TR.79","Kirikkale","Kirikkale",443188
"3550","TR.80","Sirnak","Sirnak",443189
"3551","TR.90","Kilis","Kilis",443213
"3552","TR.85","Zonguldak","Zonguldak",737021
"3553","TR.61","Trabzon","Trabzon",738647
"3554","TR.60","Tokat","Tokat",738742
"3555","TR.59","Tekirdag","Tekirdag",738926
"3556","TR.57","Sinop","Sinop",739598
"3557","TR.55","Samsun","Samsun",740263
"3558","TR.54","Sakarya","Sakarya",740352
"3559","TR.53","Rize","Rize",740481
"3560","TR.52","Ordu","Ordu",741098
"3561","TR.41","Kocaeli","Kocaeli",742865
"3562","TR.39","Kirklareli","Kirklareli",743165
"3563","TR.37","Kastamonu","Kastamonu",743881
"3564","TR.84","Kars","Kars",743942
"3565","TR.34","Istanbul","Istanbul",745042
"3566","TR.69","Gümüshane","Gumushane",746423
"3567","TR.28","Giresun","Giresun",746878
"3568","TR.22","Edirne","Edirne",747711
"3569","TR.19","Çorum","Corum",748877
"3570","TR.82","Çankiri","Cankiri",749747
"3571","TR.17","Canakkale","Canakkale",749778
"3572","TR.16","Bursa","Bursa",750268
"3573","TR.14","Bolu","Bolu",750510
"3574","TR.08","Artvin","Artvin",751816
"3575","TR.05","Amasya","Amasya",752014
"3576","TR.87","Bartin","Bartin",862467
"3577","TR.89","Karabük","Karabuk",862468
"3578","TR.92","Yalova","Yalova",862469
"3579","TR.86","Ardahan","Ardahan",862470
"3580","TR.77","Bayburt","Bayburt",862471
"3581","TR.93","Düzce","Duzce",865521
"3582","TT.11","Tobago","Tobago",3573606
"3583","TT.10","San Fernando","San Fernando",3573739
"3584","TT.05","Port of Spain","Port of Spain",3573891
"3585","TT.03","Mayaro","Mayaro",3574155
"3586","TT.01","Borough of Arima","Borough of Arima",3575052
"3587","TT.CHA","Chaguanas","Chaguanas",7521937
"3588","TT.CTT","Couva-Tabaquite-Talparo","Couva-Tabaquite-Talparo",7521938
"3589","TT.DMN","Diego Martin","Diego Martin",7521939
"3590","TT.PED","Penal/Debe","Penal/Debe",7521941
"3591","TT.PRT","Princes Town","Princes Town",7521942
"3592","TT.PTF","Point Fortin","Point Fortin",7521943
"3593","TT.SGE","Sangre Grande","Sangre Grande",7521944
"3594","TT.SIP","Siparia","Siparia",7521945
"3595","TT.SJL","San Juan/Laventille","San Juan/Laventille",7521946
"3596","TT.TUP","Tunapuna/Piarco","Tunapuna/Piarco",7521947
"3597","TV.NUI","Nui","Nui",2110341
"3598","TV.NMA","Nanumea","Nanumea",2110345
"3599","TV.FUN","Funafuti","Funafuti",2110384
"3600","TV.NIT","Niutao","Niutao",7601979
"3601","TV.NMG","Nanumanga","Nanumanga",7601980
"3602","TV.VAI","Vaitupu","Vaitupu",7601981
"3603","TV.NKF","Nukufetau","Nukufetau",7601982
"3604","TV.NKL","Nukulaelae","Nukulaelae",7601983
"3605","TW.01","Fukien","Fukien",7280288
"3606","TW.02","Takao","Takao",7280289
"3607","TW.03","Taipei","Taipei",7280290
"3608","TW.04","Taiwan","Taiwan",7280291
"3609","TZ.19","Kagera","Kagera",148679
"3610","TZ.25","Zanzibar Urban/West","Zanzibar Urban/West",148724
"3611","TZ.22","Zanzibar North","Zanzibar North",148725
"3612","TZ.21","Zanzibar Central/South","Zanzibar Central/South",148728
"3613","TZ.18","Tanga","Tanga",149595
"3614","TZ.17","Tabora","Tabora",149653
"3615","TZ.16","Singida","Singida",149876
"3616","TZ.15","Shinyanga","Shinyanga",150004
"3617","TZ.24","Rukwa","Rukwa",150442
"3618","TZ.02","Pwani","Pwani",150602
"3619","TZ.20","Pemba South","Pemba South",150732
"3620","TZ.13","Pemba North","Pemba North",150733
"3621","TZ.12","Mwanza","Mwanza",152219
"3622","TZ.10","Morogoro","Morogoro",153214
"3623","TZ.09","Mbeya","Mbeya",154375
"3624","TZ.08","Mara","Mara",154775
"3625","TZ.07","Lindi","Lindi",155946
"3626","TZ.06","Kilimanjaro","Kilimanjaro",157449
"3627","TZ.05","Kigoma","Kigoma",157732
"3628","TZ.04","Iringa","Iringa",159067
"3629","TZ.03","Dodoma","Dodoma",160192
"3630","TZ.23","Dar es Salaam","Dar es Salaam",160260
"3631","TZ.26","Arusha","Arusha",161322
"3632","TZ.27","Manyara","Manyara",435764
"3633","TZ.14","Ruvuma","Ruvuma",877416
"3634","TZ.11","Mtwara","Mtwara",877744
"3635","TZ.31","Simiyu","Simiyu",8469238
"3636","TZ.28","Geita","Geita",8469239
"3637","TZ.29","Katavi","Katavi",8469240
"3638","TZ.30","Njombe","Njombe",8469241
"3639","TZ.32","Songwe","Songwe",11124984
"3640","UA.27","Zhytomyr","Zhytomyr",686966
"3641","UA.26","Zaporizhia","Zaporizhia",687699
"3642","UA.25","Transcarpathia","Transcarpathia",687869
"3643","UA.24","Volyn","Volyn",689064
"3644","UA.23","Vinnyts'ka","Vinnyts'ka",689559
"3645","UA.22","Ternopil","Ternopil",691649
"3646","UA.21","Sumy","Sumy",692196
"3647","UA.20","Sevastopol City","Sevastopol City",694422
"3648","UA.19","Rivne","Rivne",695592
"3649","UA.18","Poltava","Poltava",696634
"3650","UA.17","Odesa","Odesa",698738
"3651","UA.16","Mykolaiv","Mykolaiv",700567
"3652","UA.15","Lviv","Lviv",702549
"3653","UA.14","Luhansk","Luhansk",702657
"3654","UA.13","Kyiv","Kyiv",703446
"3655","UA.12","Kyiv City","Kyiv City",703447
"3656","UA.11","Crimea","Crimea",703883
"3657","UA.10","Kirovohrad","Kirovohrad",705811
"3658","UA.09","Khmelnytskyi","Khmelnytskyi",706370
"3659","UA.08","Kherson","Kherson",706442
"3660","UA.07","Kharkiv","Kharkiv",706482
"3661","UA.06","Ivano-Frankivsk","Ivano-Frankivsk",707470
"3662","UA.05","Donetsk","Donetsk",709716
"3663","UA.04","Dnipropetrovsk","Dnipropetrovsk",709929
"3664","UA.03","Chernivtsi Oblast'","Chernivtsi Oblast'",710720
"3665","UA.02","Chernihiv","Chernihiv",710734
"3666","UA.01","Cherkasy","Cherkasy",710802
"3667","UG.C","Central Region","Central Region",234594
"3668","UG.E","Eastern Region","Eastern Region",8260673
"3669","UG.N","Northern Region","Northern Region",8260674
"3670","UG.W","Western Region","Western Region",8260675
"3671","UM.450","Wake Island","Wake Island",4041685
"3672","UM.350","Navassa Island","Navassa Island",4743755
"3673","UM.050","Baker Island","Baker Island",5854907
"3674","UM.100","Howland Island","Howland Island",5854922
"3675","UM.150","Jarvis Island","Jarvis Island",5854926
"3676","UM.200","Johnston Atoll","Johnston Atoll",5854929
"3677","UM.250","Kingman Reef","Kingman Reef",5854936
"3678","UM.300","Midway Islands","Midway Islands",5854943
"3679","UM.400","Palmyra Atoll","Palmyra Atoll",5854952
"3680","US.AR","Arkansas","Arkansas",4099753
"3681","US.DC","Washington, D.C.","Washington, D.C.",4138106
"3682","US.DE","Delaware","Delaware",4142224
"3683","US.FL","Florida","Florida",4155751
"3684","US.GA","Georgia","Georgia",4197000
"3685","US.KS","Kansas","Kansas",4273857
"3686","US.LA","Louisiana","Louisiana",4331987
"3687","US.MD","Maryland","Maryland",4361885
"3688","US.MO","Missouri","Missouri",4398678
"3689","US.MS","Mississippi","Mississippi",4436296
"3690","US.NC","North Carolina","North Carolina",4482348
"3691","US.OK","Oklahoma","Oklahoma",4544379
"3692","US.SC","South Carolina","South Carolina",4597040
"3693","US.TN","Tennessee","Tennessee",4662168
"3694","US.TX","Texas","Texas",4736286
"3695","US.WV","West Virginia","West Virginia",4826850
"3696","US.AL","Alabama","Alabama",4829764
"3697","US.CT","Connecticut","Connecticut",4831725
"3698","US.IA","Iowa","Iowa",4862182
"3699","US.IL","Illinois","Illinois",4896861
"3700","US.IN","Indiana","Indiana",4921868
"3701","US.ME","Maine","Maine",4971068
"3702","US.MI","Michigan","Michigan",5001836
"3703","US.MN","Minnesota","Minnesota",5037779
"3704","US.NE","Nebraska","Nebraska",5073708
"3705","US.NH","New Hampshire","New Hampshire",5090174
"3706","US.NJ","New Jersey","New Jersey",5101760
"3707","US.NY","New York","New York",5128638
"3708","US.OH","Ohio","Ohio",5165418
"3709","US.RI","Rhode Island","Rhode Island",5224323
"3710","US.VT","Vermont","Vermont",5242283
"3711","US.WI","Wisconsin","Wisconsin",5279468
"3712","US.CA","California","California",5332921
"3713","US.CO","Colorado","Colorado",5417618
"3714","US.NM","New Mexico","New Mexico",5481136
"3715","US.NV","Nevada","Nevada",5509151
"3716","US.UT","Utah","Utah",5549030
"3717","US.AZ","Arizona","Arizona",5551752
"3718","US.ID","Idaho","Idaho",5596512
"3719","US.MT","Montana","Montana",5667009
"3720","US.ND","North Dakota","North Dakota",5690763
"3721","US.OR","Oregon","Oregon",5744337
"3722","US.SD","South Dakota","South Dakota",5769223
"3723","US.WA","Washington","Washington",5815135
"3724","US.WY","Wyoming","Wyoming",5843591
"3725","US.HI","Hawaii","Hawaii",5855797
"3726","US.AK","Alaska","Alaska",5879092
"3727","US.KY","Kentucky","Kentucky",6254925
"3728","US.MA","Massachusetts","Massachusetts",6254926
"3729","US.PA","Pennsylvania","Pennsylvania",6254927
"3730","US.VA","Virginia","Virginia",6254928
"3731","UY.19","Treinta y Tres","Treinta y Tres",3439780
"3732","UY.18","Tacuarembó","Tacuarembo",3440033
"3733","UY.17","Soriano","Soriano",3440054
"3734","UY.16","San José","San Jose",3440645
"3735","UY.15","Salto","Salto",3440711
"3736","UY.14","Rocha","Rocha",3440771
"3737","UY.13","Rivera","Rivera",3440780
"3738","UY.12","Río Negro","Rio Negro",3440789
"3739","UY.11","Paysandú","Paysandu",3441242
"3740","UY.10","Montevideo","Montevideo",3441572
"3741","UY.09","Maldonado","Maldonado",3441890
"3742","UY.08","Lavalleja","Lavalleja",3442007
"3743","UY.07","Florida","Florida",3442584
"3744","UY.06","Flores","Flores",3442587
"3745","UY.05","Durazno","Durazno",3442720
"3746","UY.04","Colonia","Colonia",3443025
"3747","UY.03","Cerro Largo","Cerro Largo",3443173
"3748","UY.02","Canelones","Canelones",3443411
"3749","UY.01","Artigas","Artigas",3443756
"3750","UZ.09","Karakalpakstan","Karakalpakstan",453752
"3751","UZ.12","Surxondaryo","Surxondaryo",1114926
"3752","UZ.10","Samarqand","Samarqand",1114927
"3753","UZ.08","Qashqadaryo","Qashqadaryo",1114928
"3754","UZ.02","Bukhara","Bukhara",1114929
"3755","UZ.14","Toshkent","Toshkent",1484838
"3756","UZ.13","Toshkent Shahri","Toshkent Shahri",1484839
"3757","UZ.16","Sirdaryo","Sirdaryo",1484840
"3758","UZ.07","Navoiy","Navoiy",1484841
"3759","UZ.06","Namangan","Namangan",1484842
"3760","UZ.05","Xorazm","Xorazm",1484843
"3761","UZ.15","Jizzax","Jizzax",1484844
"3762","UZ.03","Fergana","Fergana",1484845
"3763","UZ.01","Andijon","Andijon",1484846
"3764","VC.05","Saint Patrick","Saint Patrick",3577818
"3765","VC.04","Saint George","Saint George",3577819
"3766","VC.03","Saint David","Saint David",3577821
"3767","VC.02","Saint Andrew","Saint Andrew",3577822
"3768","VC.06","Grenadines","Grenadines",3577892
"3769","VC.01","Charlotte","Charlotte",3577934
"3770","VE.23","Zulia","Zulia",3625035
"3771","VE.22","Yaracuy","Yaracuy",3625210
"3772","VE.21","Trujillo","Trujillo",3625974
"3773","VE.20","Táchira","Tachira",3626553
"3774","VE.19","Sucre","Sucre",3626655
"3775","VE.18","Portuguesa","Portuguesa",3629941
"3776","VE.17","Nueva Esparta","Nueva Esparta",3631462
"3777","VE.16","Monagas","Monagas",3632100
"3778","VE.15","Miranda","Miranda",3632191
"3779","VE.14","Mérida","Merida",3632306
"3780","VE.13","Lara","Lara",3636539
"3781","VE.12","Guárico","Guarico",3640017
"3782","VE.24","Dependencias Federales","Dependencias Federales",3640846
"3783","VE.25","Distrito Federal","Distrito Federal",3640847
"3784","VE.11","Falcón","Falcon",3640873
"3785","VE.09","Delta Amacuro","Delta Amacuro",3644541
"3786","VE.08","Cojedes","Cojedes",3645386
"3787","VE.07","Carabobo","Carabobo",3646751
"3788","VE.06","Bolívar","Bolivar",3648106
"3789","VE.05","Barinas","Barinas",3648544
"3790","VE.04","Aragua","Aragua",3649110
"3791","VE.03","Apure","Apure",3649151
"3792","VE.02","Anzoátegui","Anzoategui",3649198
"3793","VE.01","Amazonas","Amazonas",3649302
"3794","VE.26","Vargas","Vargas",3830309
"3795","VI.010","Saint Croix Island","Saint Croix Island",7267902
"3796","VI.020","Saint John Island","Saint John Island",7267903
"3797","VI.030","Saint Thomas Island","Saint Thomas Island",7267904
"3798","VN.58","Ngh<U+1EC7> An","Nghe An",1559969
"3799","VN.59","Ninh Bình","Ninh Binh",1559970
"3800","VN.60","Ninh Thu<U+1EAD>n","Ninh Thuan",1559971
"3801","VN.65","Sóc Trang","Soc Trang",1559972
"3802","VN.67","Trà Vinh","Tra Vinh",1559975
"3803","VN.68","Tuyên Quang","Tuyen Quang",1559976
"3804","VN.69","Vinh Long","Vinh Long",1559977
"3805","VN.70","Yên Bái","Yen Bai",1559978
"3806","VN.90","Lào Cai","Lao Cai",1562412
"3807","VN.37","Ti<U+1EC1>n Giang","Tien Giang",1564676
"3808","VN.66","Th<U+1EEB>a Thiên-Hu<U+1EBF>","Thua Thien-Hue",1565033
"3809","VN.55","Kon Tum","Kon Tum",1565088
"3810","VN.34","Thanh Hóa","Thanh Hoa",1566165
"3811","VN.35","Thái Bình","Thai Binh",1566338
"3812","VN.33","Tây Ninh Province","Tay Ninh Province",1566557
"3813","VN.32","Son La","Son La",1567643
"3814","VN.64","Qu<U+1EA3>ng Tr<U+1ECB>","Quang Tri",1568733
"3815","VN.30","Qu<U+1EA3>ng Ninh","Quang Ninh",1568758
"3816","VN.63","Qu<U+1EA3>ng Ngãi Province","Quang Ngai Province",1568769
"3817","VN.62","Qu<U+1EA3>ng Bình","Quang Binh",1568839
"3818","VN.61","Phú Yên","Phu Yen",1569805
"3819","VN.53","Hòa Bình","Hoa Binh",1572594
"3820","VN.24","Long An","Long An",1575788
"3821","VN.39","L<U+1EA1>ng Son","Lang Son",1576632
"3822","VN.23","Lâm Ð<U+1ED3>ng","Lam Dong",1577882
"3823","VN.89","Lai Châu","Lai Chau",1577954
"3824","VN.21","Ki<U+1EBF>n Giang","Kien Giang",1579008
"3825","VN.54","Khánh Hòa","Khanh Hoa",1579634
"3826","VN.20","Ho Chi Minh","Ho Chi Minh",1580578
"3827","VN.52","Hà Tinh","Ha Tinh",1580700
"3828","VN.50","Hà Giang","Ha Giang",1581030
"3829","VN.49","Gia Lai","Gia Lai",1581088
"3830","VN.44","Hanoi","Hanoi",1581129
"3831","VN.87","Can Tho","Can Tho",1581188
"3832","VN.13","Haiphong","Haiphong",1581297
"3833","VN.47","Bình Thu<U+1EAD>n","Binh Thuan",1581882
"3834","VN.09","Ð<U+1ED3>ng Tháp","Dong Thap",1582562
"3835","VN.43","Ð<U+1ED3>ng Nai","Dong Nai",1582720
"3836","VN.88","Ð<U+1EAF>k L<U+1EAF>k","GJak Lak",1584169
"3837","VN.45","Bà R<U+1ECB>a-Vung Tàu","Ba Ria-Vung Tau",1584534
"3838","VN.05","Cao B<U+1EB1>ng","Cao Bang",1586182
"3839","VN.46","Bình Ð<U+1ECB>nh","Binh Dinh",1587871
"3840","VN.03","B<U+1EBF>n Tre","Ben Tre",1587974
"3841","VN.01","An Giang","An Giang",1594446
"3842","VN.91","Ð<U+1EAF>k Nông","Dak Nong",1904987
"3843","VN.92","Ði<U+1EC7>n Biên","Dien Bien",1905099
"3844","VN.74","B<U+1EAF>c Ninh","Bac Ninh",1905412
"3845","VN.71","B<U+1EAF>c Giang","Bac Giang",1905419
"3846","VN.78","Da Nang","Da Nang",1905468
"3847","VN.75","Bình Duong","Binh Duong",1905475
"3848","VN.76","Bình Phu<U+1EDB>c","Binh Phuoc",1905480
"3849","VN.85","Thái Nguyên","Thai Nguyen",1905497
"3850","VN.84","Qu<U+1EA3>ng Nam","Quang Nam",1905516
"3851","VN.83","Phú Th<U+1ECD>","Phu Tho",1905577
"3852","VN.82","Nam Ð<U+1ECB>nh","Nam Dinh",1905626
"3853","VN.80","Hà Nam","Ha Nam",1905637
"3854","VN.72","B<U+1EAF>c K<U+1EA1>n","Bac Kan",1905669
"3855","VN.73","B<U+1EA1>c Liêu","Bac Lieu",1905675
"3856","VN.77","Cà Mau","Ca Mau",1905678
"3857","VN.79","H<U+1EA3>i Duong","Hai Duong",1905686
"3858","VN.81","Hung Yên","Hung Yen",1905699
"3859","VN.86","Vinh Phúc","Vinh Phuc",1905856
"3860","VN.93","H<U+1EAD>u Giang","Hau Giang",7506719
"3861","VU.15","Tafea","Tafea",2134739
"3862","VU.13","Sanma","Sanma",2134898
"3863","VU.07","Torba","Torba",2137421
"3864","VU.16","Malampa","Malampa",2208265
"3865","VU.17","Penama","Penama",2208266
"3866","VU.18","Shefa","Shefa",2208267
"3867","WF.98613","Uvea","Uvea",4034759
"3868","WF.98612","Sigave","Sigave",4034776
"3869","WF.98611","Alo","Alo",4034884
"3870","WS.11","Vaisigano","Vaisigano",4034910
"3871","WS.06","Va‘a-o-Fonoti","Va`a-o-Fonoti",4034943
"3872","WS.10","Tuamasaga","Tuamasaga",4034977
"3873","WS.09","Satupa‘itea","Satupa`itea",4035046
"3874","WS.08","Palauli","Palauli",4035154
"3875","WS.07","Gagaifomauga","Gagaifomauga",4035313
"3876","WS.05","Gaga‘emauga","Gaga`emauga",4035314
"3877","WS.04","Fa‘asaleleaga","Fa`asaleleaga",4035383
"3878","WS.03","Atua","Atua",4035402
"3879","WS.02","Aiga-i-le-Tai","Aiga-i-le-Tai",4035425
"3880","WS.01","A'ana","A'ana",4035434
"3881","XK.10096138","Ferizaj","Ferizaj",10096138
"3882","XK.10096859","Gjakova","Gjakova",10096859
"3883","XK.10097357","Gjilan","Gjilan",10097357
"3884","XK.10097358","Mitrovica","Mitrovica",10097358
"3885","XK.10097359","Pec","Pec",10097359
"3886","XK.10097360","Pristina","Pristina",10097360
"3887","XK.10097361","Prizren","Prizren",10097361
"3888","YE.25","Ta‘izz","Ta'izz",70222
"3889","YE.05","Shabwah","Shabwah",70935
"3890","YE.16","Sanaa","Sanaa",71132
"3891","YE.15","Sa‘dah","Sa'dah",71333
"3892","YE.27","Raymah","Raymah",71532
"3893","YE.14","Ma’rib","Ma'rib",72966
"3894","YE.10","Al Ma<U+1E29>wit","Al Mahwit",73200
"3895","YE.21","Al Jawf","Al Jawf",74222
"3896","YE.04","<U+1E28>a<U+1E11>ramawt","Hadramawt",75411
"3897","YE.11","Dhamar","Dhamar",76183
"3898","YE.03","Al Mahrah","Al Mahrah",78985
"3899","YE.08","Al Hudaydah","Al Hudaydah",79416
"3900","YE.20","Al Bayda","Al Bayda",79838
"3901","YE.02","Aden","Aden",80412
"3902","YE.01","Abyan","Abyan",80425
"3903","YE.18","A<U+1E11> <U+1E10>ali‘","Ad Dali'",6201193
"3904","YE.19","Omran","Omran",6201194
"3905","YE.22","<U+1E28>ajjah","Hajjah",6201195
"3906","YE.23","Ibb","Ibb",6201196
"3907","YE.24","La<U+1E29>ij","Lahij",6201197
"3908","YE.26","Amanat Al Asimah","Amanat Al Asimah",6940571
"3909","YE.28","Soqatra","Soqatra",9645387
"3910","YT.97601","Acoua","Acoua",7521421
"3911","YT.97602","Bandraboua","Bandraboua",7521422
"3912","YT.97603","Bandrele","Bandrele",7521423
"3913","YT.97604","Bouéni","Boueni",7521424
"3914","YT.97605","Chiconi","Chiconi",7521425
"3915","YT.97606","Chirongui","Chirongui",7521426
"3916","YT.97607","Dembeni","Dembeni",7521427
"3917","YT.97608","Dzaoudzi","Dzaoudzi",7521428
"3918","YT.97609","Kani-Kéli","Kani-Keli",7521429
"3919","YT.97610","Koungou","Koungou",7521430
"3920","YT.97611","Mamoudzou","Mamoudzou",7521431
"3921","YT.97612","Mtsamboro","Mtsamboro",7521432
"3922","YT.97613","M'Tsangamouji","M'Tsangamouji",7521433
"3923","YT.97614","Ouangani","Ouangani",7521434
"3924","YT.97615","Pamandzi","Pamandzi",7521435
